date,start_index,fault,severity,profile,onset,dropped_active_nodes
2024-06-01,600,F3_BFPT调速异常,2.3115705700633393,sigmoid,16,0
2024-06-01,660,F0_normal,0.0,none,-1,0
2024-06-01,660,F1_BFPT进汽不足,2.9262780727000557,ramp,17,0
2024-06-01,660,F2_BFPT排汽真空恶化,2.0372069439022065,ramp,11,0
2024-06-01,660,F3_BFPT调速异常,2.507620502164568,ramp,13,0
2024-06-01,720,F0_normal,0.0,none,-1,0
2024-06-01,720,F1_BFPT进汽不足,2.8051784669610047,sigmoid,12,0
2024-06-01,720,F2_BFPT排汽真空恶化,2.4072618048274363,sigmoid,17,0
2024-06-01,720,F3_BFPT调速异常,2.32919559500047,ramp,19,0
2024-06-01,780,F0_normal,0.0,none,-1,0
2024-06-01,780,F1_BFPT进汽不足,2.111307583154863,sigmoid,21,0
2024-06-01,780,F2_BFPT排汽真空恶化,2.841744843617189,sigmoid,11,0
2024-06-01,780,F3_BFPT调速异常,2.357632317362082,ramp,18,1
2024-06-01,840,F0_normal,0.0,none,-1,0
2024-06-01,840,F1_BFPT进汽不足,2.306601127683574,ramp,22,1
2024-06-01,840,F2_BFPT排汽真空恶化,2.4634882963742513,ramp,12,0
2024-06-01,840,F3_BFPT调速异常,2.811593450753194,ramp,22,1
2024-06-01,900,F0_normal,0.0,none,-1,0
2024-06-01,900,F1_BFPT进汽不足,2.447471421375262,sigmoid,8,0
2024-06-01,900,F2_BFPT排汽真空恶化,2.5246275963929348,sigmoid,11,0
2024-06-01,900,F3_BFPT调速异常,2.0461804187209487,sigmoid,10,1
2024-06-01,960,F0_normal,0.0,none,-1,0
2024-06-01,960,F1_BFPT进汽不足,2.5818030520082313,ramp,11,2
2024-06-01,960,F2_BFPT排汽真空恶化,2.982638229016221,ramp,19,0
2024-06-01,960,F3_BFPT调速异常,2.929266950446391,ramp,8,0
2024-06-01,1020,F0_normal,0.0,none,-1,0
2024-06-01,1020,F1_BFPT进汽不足,2.440159255331477,ramp,23,0
2024-06-01,1020,F2_BFPT排汽真空恶化,2.9631721691194075,ramp,21,0
2024-06-01,1020,F3_BFPT调速异常,2.2833400984724035,ramp,11,1
2024-06-01,1080,F0_normal,0.0,none,-1,0
2024-06-01,1080,F1_BFPT进汽不足,2.3028849099318407,ramp,23,2
2024-06-01,1080,F2_BFPT排汽真空恶化,2.9906646133881383,sigmoid,11,2
2024-06-01,1080,F3_BFPT调速异常,2.779162511124891,ramp,11,0
2024-06-01,1140,F0_normal,0.0,none,-1,0
2024-06-01,1140,F1_BFPT进汽不足,2.352567853214064,ramp,10,0
2024-06-01,1140,F2_BFPT排汽真空恶化,2.0976932556006886,sigmoid,16,2
2024-06-01,1140,F3_BFPT调速异常,2.285808150676489,sigmoid,9,1
2024-06-01,1200,F0_normal,0.0,none,-1,0
2024-06-01,1200,F1_BFPT进汽不足,2.83858491806878,sigmoid,18,1
2024-06-01,1200,F2_BFPT排汽真空恶化,2.8881190668454106,ramp,18,1
2024-06-01,1200,F3_BFPT调速异常,2.265196947098558,ramp,23,1
2024-06-01,1260,F0_normal,0.0,none,-1,0
2024-06-01,1260,F1_BFPT进汽不足,2.251873659848901,sigmoid,14,0
2024-06-01,1260,F2_BFPT排汽真空恶化,2.799682225719896,sigmoid,22,0
2024-06-01,1260,F3_BFPT调速异常,2.7650027502080996,ramp,22,0
2024-06-01,1320,F0_normal,0.0,none,-1,0
2024-06-01,1320,F1_BFPT进汽不足,2.966625675789504,sigmoid,12,2
2024-06-01,1320,F2_BFPT排汽真空恶化,2.0169160124652374,sigmoid,15,0
2024-06-01,1320,F3_BFPT调速异常,2.6562769534624646,sigmoid,23,0
2024-06-02,1417,F0_normal,0.0,none,-1,0
2024-06-02,1417,F1_BFPT进汽不足,2.5429438888705382,sigmoid,12,0
2024-06-02,1417,F2_BFPT排汽真空恶化,2.047816379208624,sigmoid,23,0
2024-06-02,1417,F3_BFPT调速异常,2.148015771726475,ramp,17,0
2024-06-02,1477,F0_normal,0.0,none,-1,0
2024-06-02,1477,F1_BFPT进汽不足,2.5646214637481917,sigmoid,14,1
2024-06-02,1477,F2_BFPT排汽真空恶化,2.6157240597075107,sigmoid,18,1
2024-06-02,1477,F3_BFPT调速异常,2.3354908319178023,sigmoid,9,1
2024-06-02,1537,F0_normal,0.0,none,-1,0
2024-06-02,1537,F1_BFPT进汽不足,2.908706845002037,sigmoid,10,0
2024-06-02,1537,F2_BFPT排汽真空恶化,2.3589905370049795,sigmoid,11,0
2024-06-02,1537,F3_BFPT调速异常,2.6216761206282304,ramp,20,0
2024-06-02,1597,F0_normal,0.0,none,-1,0
2024-06-02,1597,F1_BFPT进汽不足,2.1800766704052794,sigmoid,14,0
2024-06-02,1597,F2_BFPT排汽真空恶化,2.713918019405284,sigmoid,8,0
2024-06-02,1597,F3_BFPT调速异常,2.2846715159507767,sigmoid,9,0
2024-06-02,1657,F0_normal,0.0,none,-1,0
2024-06-02,1657,F1_BFPT进汽不足,2.341226158871979,sigmoid,15,0
2024-06-02,1657,F2_BFPT排汽真空恶化,2.7862231967578195,sigmoid,23,1
2024-06-02,1657,F3_BFPT调速异常,2.794763010863928,sigmoid,19,0
2024-06-02,1717,F0_normal,0.0,none,-1,0
2024-06-02,1717,F1_BFPT进汽不足,2.2528948458780764,ramp,19,0
2024-06-02,1717,F2_BFPT排汽真空恶化,2.4790855609352436,ramp,16,0
2024-06-02,1717,F3_BFPT调速异常,2.631380881051962,sigmoid,16,0
2024-06-02,1777,F0_normal,0.0,none,-1,0
2024-06-02,1777,F1_BFPT进汽不足,2.209277135188297,ramp,8,0
2024-06-02,1777,F2_BFPT排汽真空恶化,2.2219361899824115,sigmoid,17,1
2024-06-02,1777,F3_BFPT调速异常,2.461180573121868,ramp,19,1
2024-06-02,1837,F0_normal,0.0,none,-1,0
2024-06-02,1837,F1_BFPT进汽不足,2.7226960775881484,sigmoid,11,0
2024-06-02,1837,F2_BFPT排汽真空恶化,2.1868940200042126,ramp,12,1
2024-06-02,1837,F3_BFPT调速异常,2.1779925493935792,ramp,12,0
2024-06-02,1897,F0_normal,0.0,none,-1,0
2024-06-02,1897,F1_BFPT进汽不足,2.143388581368039,ramp,21,0
2024-06-02,1897,F2_BFPT排汽真空恶化,2.0863075424411046,ramp,10,0
2024-06-02,1897,F3_BFPT调速异常,2.165530304779103,ramp,8,1
2024-06-02,1957,F0_normal,0.0,none,-1,0
2024-06-02,1957,F1_BFPT进汽不足,2.3294921047539265,ramp,12,1
2024-06-02,1957,F2_BFPT排汽真空恶化,2.072318753276427,sigmoid,21,0
2024-06-02,1957,F3_BFPT调速异常,2.2422408730784418,ramp,10,0
2024-06-02,2017,F0_normal,0.0,none,-1,0
2024-06-02,2017,F1_BFPT进汽不足,2.629465332565932,sigmoid,17,0
2024-06-02,2017,F2_BFPT排汽真空恶化,2.0374051632743435,sigmoid,18,1
2024-06-02,2017,F3_BFPT调速异常,2.3195497691930695,sigmoid,14,0
2024-06-02,2077,F0_normal,0.0,none,-1,0
2024-06-02,2077,F1_BFPT进汽不足,2.193767521580841,sigmoid,19,1
2024-06-02,2077,F2_BFPT排汽真空恶化,2.2263107733125125,sigmoid,16,0
2024-06-02,2077,F3_BFPT调速异常,2.9192312815645955,ramp,22,0
2024-06-02,2137,F0_normal,0.0,none,-1,0
2024-06-02,2137,F1_BFPT进汽不足,2.941041507596412,ramp,9,0
2024-06-02,2137,F2_BFPT排汽真空恶化,2.43685920643921,ramp,18,0
2024-06-02,2137,F3_BFPT调速异常,2.7038650777434166,sigmoid,9,0
2024-06-02,2197,F0_normal,0.0,none,-1,0
2024-06-02,2197,F1_BFPT进汽不足,2.7914388703610777,ramp,19,0
2024-06-02,2197,F2_BFPT排汽真空恶化,2.544092455204668,sigmoid,15,0
2024-06-02,2197,F3_BFPT调速异常,2.471271774056887,sigmoid,11,1
2024-06-02,2257,F0_normal,0.0,none,-1,0
2024-06-02,2257,F1_BFPT进汽不足,2.1334797116908426,sigmoid,14,0
2024-06-02,2257,F2_BFPT排汽真空恶化,2.107448085792152,ramp,19,0
2024-06-02,2257,F3_BFPT调速异常,2.4998392524174933,ramp,11,0
2024-06-02,2317,F0_normal,0.0,none,-1,0
2024-06-02,2317,F1_BFPT进汽不足,2.585930766798457,ramp,8,1
2024-06-02,2317,F2_BFPT排汽真空恶化,2.7231858808784692,ramp,12,0
2024-06-02,2317,F3_BFPT调速异常,2.093370399287002,sigmoid,22,0
2024-06-02,2377,F0_normal,0.0,none,-1,0
2024-06-02,2377,F1_BFPT进汽不足,2.392512048211472,ramp,16,2
2024-06-02,2377,F2_BFPT排汽真空恶化,2.642582430099053,ramp,14,0
2024-06-02,2377,F3_BFPT调速异常,2.616864549841945,ramp,11,0
2024-06-02,2437,F0_normal,0.0,none,-1,0
2024-06-02,2437,F1_BFPT进汽不足,2.9353430019539957,ramp,8,1
2024-06-02,2437,F2_BFPT排汽真空恶化,2.172204963292277,ramp,11,0
2024-06-02,2437,F3_BFPT调速异常,2.8090513923287057,sigmoid,9,0
2024-06-02,2497,F0_normal,0.0,none,-1,0
2024-06-02,2497,F1_BFPT进汽不足,2.9336479375864686,ramp,14,1
2024-06-02,2497,F2_BFPT排汽真空恶化,2.2169959299317608,ramp,8,0
2024-06-02,2497,F3_BFPT调速异常,2.4458463935776185,sigmoid,12,1
2024-06-02,2557,F0_normal,0.0,none,-1,0
2024-06-02,2557,F1_BFPT进汽不足,2.804070900578654,sigmoid,17,0
2024-06-02,2557,F2_BFPT排汽真空恶化,2.9930389722610373,ramp,8,0
2024-06-02,2557,F3_BFPT调速异常,2.864130191631606,sigmoid,18,1
2024-06-02,2617,F0_normal,0.0,none,-1,0
2024-06-02,2617,F1_BFPT进汽不足,2.8510612670618456,sigmoid,16,0
2024-06-02,2617,F2_BFPT排汽真空恶化,2.562614193012589,sigmoid,13,2
2024-06-02,2617,F3_BFPT调速异常,2.38449437053655,ramp,17,0
2024-06-02,2677,F0_normal,0.0,none,-1,0
2024-06-02,2677,F1_BFPT进汽不足,2.3701317886439557,ramp,21,0
2024-06-02,2677,F2_BFPT排汽真空恶化,2.968271658577245,sigmoid,15,0
2024-06-02,2677,F3_BFPT调速异常,2.3625961133071387,sigmoid,14,0
2024-06-02,2737,F0_normal,0.0,none,-1,0
2024-06-02,2737,F1_BFPT进汽不足,2.5715387135691574,sigmoid,16,0
2024-06-02,2737,F2_BFPT排汽真空恶化,2.4417129422735524,sigmoid,12,0
2024-06-02,2737,F3_BFPT调速异常,2.519307716272435,ramp,16,1
2024-06-02,2797,F0_normal,0.0,none,-1,0
2024-06-02,2797,F1_BFPT进汽不足,2.2331596164668785,ramp,12,0
2024-06-02,2797,F2_BFPT排汽真空恶化,2.2723701817352566,ramp,16,1
2024-06-02,2797,F3_BFPT调速异常,2.025531874032527,ramp,11,1
2024-06-03,2857,F0_normal,0.0,none,-1,0
2024-06-03,2857,F1_BFPT进汽不足,2.5291932401030945,ramp,9,1
2024-06-03,2857,F2_BFPT排汽真空恶化,2.787419869869214,ramp,18,0
2024-06-03,2857,F3_BFPT调速异常,2.0249261911745946,sigmoid,16,1
2024-06-03,2917,F0_normal,0.0,none,-1,0
2024-06-03,2917,F1_BFPT进汽不足,2.509569949724235,ramp,17,1
2024-06-03,2917,F2_BFPT排汽真空恶化,2.653053133223425,ramp,16,0
2024-06-03,2917,F3_BFPT调速异常,2.327252624655676,sigmoid,12,1
2024-06-03,2977,F0_normal,0.0,none,-1,0
2024-06-03,2977,F1_BFPT进汽不足,2.1129115424035003,ramp,21,0
2024-06-03,2977,F2_BFPT排汽真空恶化,2.0101737028387294,ramp,10,0
2024-06-03,2977,F3_BFPT调速异常,2.333477467213535,sigmoid,18,0
2024-06-03,3037,F0_normal,0.0,none,-1,0
2024-06-03,3037,F1_BFPT进汽不足,2.2616955230299687,sigmoid,14,0
2024-06-03,3037,F2_BFPT排汽真空恶化,2.725777767151354,sigmoid,20,0
2024-06-03,3037,F3_BFPT调速异常,2.998433170516016,ramp,18,0
2024-06-03,3097,F0_normal,0.0,none,-1,0
2024-06-03,3097,F1_BFPT进汽不足,2.92640995349691,sigmoid,21,2
2024-06-03,3097,F2_BFPT排汽真空恶化,2.4702929030500234,sigmoid,23,0
2024-06-03,3097,F3_BFPT调速异常,2.977407373101511,ramp,10,0
2024-06-03,3157,F0_normal,0.0,none,-1,0
2024-06-03,3157,F1_BFPT进汽不足,2.2748726524886482,ramp,16,0
2024-06-03,3157,F2_BFPT排汽真空恶化,2.9909011212846903,ramp,16,0
2024-06-03,3157,F3_BFPT调速异常,2.8307310514893693,sigmoid,11,1
2024-06-03,3217,F0_normal,0.0,none,-1,0
2024-06-03,3217,F1_BFPT进汽不足,2.7212163150025725,sigmoid,23,0
2024-06-03,3217,F2_BFPT排汽真空恶化,2.0873437053386144,ramp,21,0
2024-06-03,3217,F3_BFPT调速异常,2.6940078035296136,sigmoid,11,0
2024-06-03,3277,F0_normal,0.0,none,-1,0
2024-06-03,3277,F1_BFPT进汽不足,2.373102809362582,ramp,17,0
2024-06-03,3277,F2_BFPT排汽真空恶化,2.172115504889711,ramp,9,1
2024-06-03,3277,F3_BFPT调速异常,2.137639430572457,sigmoid,15,0
2024-06-03,3337,F0_normal,0.0,none,-1,0
2024-06-03,3337,F1_BFPT进汽不足,2.1677529193332363,ramp,13,0
2024-06-03,3337,F2_BFPT排汽真空恶化,2.126699976031274,ramp,8,1
2024-06-03,3337,F3_BFPT调速异常,2.400570897043626,ramp,21,1
2024-06-03,3397,F0_normal,0.0,none,-1,0
2024-06-03,3397,F1_BFPT进汽不足,2.2842654969421785,ramp,12,1
2024-06-03,3397,F2_BFPT排汽真空恶化,2.6318931541963395,sigmoid,23,0
2024-06-03,3397,F3_BFPT调速异常,2.0830715889220297,ramp,17,1
2024-06-03,3457,F0_normal,0.0,none,-1,0
2024-06-03,3457,F1_BFPT进汽不足,2.2577966343671525,sigmoid,8,0
2024-06-03,3457,F2_BFPT排汽真空恶化,2.055039942003937,sigmoid,11,0
2024-06-03,3457,F3_BFPT调速异常,2.144121641848298,sigmoid,8,1
2024-06-03,3517,F0_normal,0.0,none,-1,0
2024-06-03,3517,F1_BFPT进汽不足,2.9863809884212005,ramp,15,0
2024-06-03,3517,F2_BFPT排汽真空恶化,2.3760177681268004,ramp,19,1
2024-06-03,3517,F3_BFPT调速异常,2.420191424433133,sigmoid,17,0
2024-06-03,3577,F0_normal,0.0,none,-1,0
2024-06-03,3577,F1_BFPT进汽不足,2.394919435802475,sigmoid,8,0
2024-06-03,3577,F2_BFPT排汽真空恶化,2.7241161113226577,sigmoid,23,0
2024-06-03,3577,F3_BFPT调速异常,2.7342419861480183,ramp,11,0
2024-06-03,3637,F0_normal,0.0,none,-1,0
2024-06-03,3637,F1_BFPT进汽不足,2.099054406454174,sigmoid,10,1
2024-06-03,3637,F2_BFPT排汽真空恶化,2.9357144346354254,sigmoid,17,0
2024-06-03,3637,F3_BFPT调速异常,2.3133839204280964,ramp,13,0
2024-06-03,3697,F0_normal,0.0,none,-1,0
2024-06-03,3697,F1_BFPT进汽不足,2.516554302968208,sigmoid,15,0
2024-06-03,3697,F2_BFPT排汽真空恶化,2.961800164415981,ramp,18,0
2024-06-03,3697,F3_BFPT调速异常,2.800221086703041,sigmoid,19,0
2024-06-03,3757,F0_normal,0.0,none,-1,0
2024-06-03,3757,F1_BFPT进汽不足,2.892871500035536,ramp,17,1
2024-06-03,3757,F2_BFPT排汽真空恶化,2.5227327218357414,sigmoid,13,0
2024-06-03,3757,F3_BFPT调速异常,2.9366289343366807,ramp,10,0
2024-06-03,3817,F0_normal,0.0,none,-1,0
2024-06-03,3817,F1_BFPT进汽不足,2.778224154039111,ramp,9,3
2024-06-03,3817,F2_BFPT排汽真空恶化,2.7127043008870237,sigmoid,10,0
2024-06-03,3817,F3_BFPT调速异常,2.007614381744949,sigmoid,12,2
2024-06-03,3877,F0_normal,0.0,none,-1,0
2024-06-03,3877,F1_BFPT进汽不足,2.4392296222063514,sigmoid,16,0
2024-06-03,3877,F2_BFPT排汽真空恶化,2.7784836217940594,ramp,10,0
2024-06-03,3877,F3_BFPT调速异常,2.7296245472650353,ramp,20,0
2024-06-03,3937,F0_normal,0.0,none,-1,0
2024-06-03,3937,F1_BFPT进汽不足,2.234310357286891,ramp,20,0
2024-06-03,3937,F2_BFPT排汽真空恶化,2.6092406645554376,ramp,14,1
2024-06-03,3937,F3_BFPT调速异常,2.3831400194426933,ramp,18,0
2024-06-03,3997,F0_normal,0.0,none,-1,0
2024-06-03,3997,F1_BFPT进汽不足,2.6397606072484625,sigmoid,20,0
2024-06-03,3997,F2_BFPT排汽真空恶化,2.0446710787471263,sigmoid,18,1
2024-06-03,3997,F3_BFPT调速异常,2.7772076729468207,sigmoid,11,0
2024-06-03,4057,F0_normal,0.0,none,-1,0
2024-06-03,4057,F1_BFPT进汽不足,2.3484834046286367,ramp,20,0
2024-06-03,4057,F2_BFPT排汽真空恶化,2.5083987958410803,sigmoid,20,0
2024-06-03,4057,F3_BFPT调速异常,2.34764049169332,ramp,21,1
2024-06-03,4117,F0_normal,0.0,none,-1,0
2024-06-03,4117,F1_BFPT进汽不足,2.3156450577588186,sigmoid,22,0
2024-06-03,4117,F2_BFPT排汽真空恶化,2.311925939989057,ramp,19,0
2024-06-03,4117,F3_BFPT调速异常,2.4220073755815337,ramp,8,0
2024-06-03,4177,F0_normal,0.0,none,-1,0
2024-06-03,4177,F1_BFPT进汽不足,2.410141369355318,ramp,16,0
2024-06-03,4177,F2_BFPT排汽真空恶化,2.6418265832563534,ramp,22,0
2024-06-03,4177,F3_BFPT调速异常,2.8882809577928015,ramp,21,0
2024-06-03,4237,F0_normal,0.0,none,-1,0
2024-06-03,4237,F1_BFPT进汽不足,2.8564956140190065,ramp,8,0
2024-06-03,4237,F2_BFPT排汽真空恶化,2.143782799102575,sigmoid,22,0
2024-06-03,4237,F3_BFPT调速异常,2.782665419440155,ramp,15,0
2024-06-06,7177,F0_normal,0.0,none,-1,0
2024-06-06,7177,F1_BFPT进汽不足,2.765176995981087,ramp,18,1
2024-06-06,7177,F2_BFPT排汽真空恶化,2.16438334468487,ramp,18,0
2024-06-06,7177,F3_BFPT调速异常,2.158592770474251,sigmoid,15,0
2024-06-06,7237,F0_normal,0.0,none,-1,0
2024-06-06,7237,F1_BFPT进汽不足,2.6205462860416597,sigmoid,21,0
2024-06-06,7237,F2_BFPT排汽真空恶化,2.693370908027065,ramp,23,0
2024-06-06,7237,F3_BFPT调速异常,2.1352359703148114,ramp,14,0
2024-06-06,7297,F0_normal,0.0,none,-1,0
2024-06-06,7297,F1_BFPT进汽不足,2.3708244090096846,ramp,8,0
2024-06-06,7297,F2_BFPT排汽真空恶化,2.2959339259670655,ramp,16,0
2024-06-06,7297,F3_BFPT调速异常,2.8469539430398596,sigmoid,17,0
2024-06-06,7357,F0_normal,0.0,none,-1,0
2024-06-06,7357,F1_BFPT进汽不足,2.9644373581471113,ramp,23,0
2024-06-06,7357,F2_BFPT排汽真空恶化,2.2479991776082158,ramp,22,0
2024-06-06,7357,F3_BFPT调速异常,2.7369828438782946,sigmoid,8,0
2024-06-06,7417,F0_normal,0.0,none,-1,0
2024-06-06,7417,F1_BFPT进汽不足,2.2300533825738964,sigmoid,13,0
2024-06-06,7417,F2_BFPT排汽真空恶化,2.444174955046306,sigmoid,18,0
2024-06-06,7417,F3_BFPT调速异常,2.943041384494759,ramp,13,0
2024-06-06,7477,F0_normal,0.0,none,-1,0
2024-06-06,7477,F1_BFPT进汽不足,2.632723718961153,ramp,17,1
2024-06-06,7477,F2_BFPT排汽真空恶化,2.554445752326009,sigmoid,12,0
2024-06-06,7477,F3_BFPT调速异常,2.539167961720193,ramp,18,0
2024-06-06,7537,F0_normal,0.0,none,-1,0
2024-06-06,7537,F1_BFPT进汽不足,2.2054374159511108,ramp,18,1
2024-06-06,7537,F2_BFPT排汽真空恶化,2.306329930287985,sigmoid,15,0
2024-06-06,7537,F3_BFPT调速异常,2.1048997310481212,ramp,20,0
2024-06-06,7597,F0_normal,0.0,none,-1,0
2024-06-06,7597,F1_BFPT进汽不足,2.0544869851827663,ramp,18,1
2024-06-06,7597,F2_BFPT排汽真空恶化,2.85261805096483,sigmoid,20,0
2024-06-06,7597,F3_BFPT调速异常,2.3468754716052014,ramp,20,0
2024-06-06,7657,F0_normal,0.0,none,-1,0
2024-06-06,7657,F1_BFPT进汽不足,2.0578070251475182,sigmoid,14,0
2024-06-06,7657,F2_BFPT排汽真空恶化,2.9391520284113546,ramp,17,1
2024-06-06,7657,F3_BFPT调速异常,2.494399793063466,sigmoid,16,0
2024-06-06,7717,F0_normal,0.0,none,-1,0
2024-06-06,7717,F1_BFPT进汽不足,2.6918175741554418,sigmoid,17,0
2024-06-06,7717,F2_BFPT排汽真空恶化,2.932535085884861,ramp,16,0
2024-06-06,7717,F3_BFPT调速异常,2.9090507432251265,ramp,14,1
2024-06-06,7777,F0_normal,0.0,none,-1,0
2024-06-06,7777,F1_BFPT进汽不足,2.244853159635804,sigmoid,16,0
2024-06-06,7777,F2_BFPT排汽真空恶化,2.9694674040823728,sigmoid,16,0
2024-06-06,7777,F3_BFPT调速异常,2.56398475034144,sigmoid,13,0
2024-06-06,7837,F0_normal,0.0,none,-1,0
2024-06-06,7837,F1_BFPT进汽不足,2.8025472580664763,sigmoid,15,0
2024-06-06,7837,F2_BFPT排汽真空恶化,2.3457119314527635,ramp,19,0
2024-06-06,7837,F3_BFPT调速异常,2.201212426442364,sigmoid,8,0
2024-06-06,7897,F0_normal,0.0,none,-1,0
2024-06-06,7897,F1_BFPT进汽不足,2.4773078185748116,ramp,20,0
2024-06-06,7897,F2_BFPT排汽真空恶化,2.751314002007728,sigmoid,20,1
2024-06-06,7897,F3_BFPT调速异常,2.9087481115414855,ramp,9,0
2024-06-06,7957,F0_normal,0.0,none,-1,0
2024-06-06,7957,F1_BFPT进汽不足,2.049478500191384,ramp,9,0
2024-06-06,7957,F2_BFPT排汽真空恶化,2.076755522394661,sigmoid,10,1
2024-06-06,7957,F3_BFPT调速异常,2.554454534142617,ramp,14,0
2024-06-06,8017,F0_normal,0.0,none,-1,0
2024-06-06,8017,F1_BFPT进汽不足,2.8462437853278484,sigmoid,21,0
2024-06-06,8017,F2_BFPT排汽真空恶化,2.4269381727749106,sigmoid,18,1
2024-06-06,8017,F3_BFPT调速异常,2.3992285252672114,sigmoid,10,0
2024-06-06,8077,F0_normal,0.0,none,-1,0
2024-06-06,8077,F1_BFPT进汽不足,2.8794528890065174,ramp,15,1
2024-06-06,8077,F2_BFPT排汽真空恶化,2.1016093752935463,sigmoid,14,1
2024-06-06,8077,F3_BFPT调速异常,2.5735566195319906,sigmoid,19,1
2024-06-06,8137,F0_normal,0.0,none,-1,0
2024-06-06,8137,F1_BFPT进汽不足,2.6833937525173814,ramp,21,1
2024-06-06,8137,F2_BFPT排汽真空恶化,2.7804478484026167,sigmoid,20,0
2024-06-06,8137,F3_BFPT调速异常,2.303974503675712,ramp,13,0
2024-06-06,8197,F0_normal,0.0,none,-1,0
2024-06-06,8197,F1_BFPT进汽不足,2.936905794300124,sigmoid,9,1
2024-06-06,8197,F2_BFPT排汽真空恶化,2.7654271909293637,sigmoid,11,0
2024-06-06,8197,F3_BFPT调速异常,2.089093715397417,sigmoid,16,0
2024-06-06,8257,F0_normal,0.0,none,-1,0
2024-06-06,8257,F1_BFPT进汽不足,2.5677097963204965,sigmoid,22,0
2024-06-06,8257,F2_BFPT排汽真空恶化,2.3004641482652346,ramp,12,1
2024-06-06,8257,F3_BFPT调速异常,2.923385592303839,ramp,12,1
2024-06-06,8317,F0_normal,0.0,none,-1,0
2024-06-06,8317,F1_BFPT进汽不足,2.3702926689767176,ramp,22,0
2024-06-06,8317,F2_BFPT排汽真空恶化,2.2717351493792735,sigmoid,20,0
2024-06-06,8317,F3_BFPT调速异常,2.170326442093919,ramp,20,1
2024-06-06,8377,F0_normal,0.0,none,-1,0
2024-06-06,8377,F1_BFPT进汽不足,2.8576115017794974,sigmoid,21,1
2024-06-06,8377,F2_BFPT排汽真空恶化,2.159129397855267,sigmoid,9,0
2024-06-06,8377,F3_BFPT调速异常,2.901487376938687,ramp,23,1
2024-06-06,8437,F0_normal,0.0,none,-1,0
2024-06-06,8437,F1_BFPT进汽不足,2.0674977849835945,ramp,10,1
2024-06-06,8437,F2_BFPT排汽真空恶化,2.2672999591808614,ramp,14,2
2024-06-06,8437,F3_BFPT调速异常,2.945188018411838,sigmoid,23,1
