date,start_index,fault,severity,profile,onset,dropped_active_nodes
2024-06-01,660,F3_L6水位过高,2.9278828974845195,ramp,21,1
2024-06-01,720,F0_normal,0.0,none,-1,0
2024-06-01,720,F1_L6换热能力下降,2.093599927273087,ramp,12,0
2024-06-01,720,F2_L6汽侧供汽不足,2.6115222391083446,ramp,11,1
2024-06-01,720,F3_L6水位过高,2.152178392723725,sigmoid,15,0
2024-06-01,780,F0_normal,0.0,none,-1,0
2024-06-01,780,F1_L6换热能力下降,2.6904265238740788,ramp,18,0
2024-06-01,780,F2_L6汽侧供汽不足,2.9842263891010226,sigmoid,15,1
2024-06-01,780,F3_L6水位过高,2.310194757944336,sigmoid,21,1
2024-06-01,840,F0_normal,0.0,none,-1,0
2024-06-01,840,F1_L6换热能力下降,2.40803681845252,ramp,10,0
2024-06-01,840,F2_L6汽侧供汽不足,2.497294504865149,ramp,21,0
2024-06-01,840,F3_L6水位过高,2.3964428737874877,sigmoid,13,1
2024-06-01,900,F0_normal,0.0,none,-1,0
2024-06-01,900,F1_L6换热能力下降,2.3418018935753846,ramp,17,0
2024-06-01,900,F2_L6汽侧供汽不足,2.3230467222938938,sigmoid,10,0
2024-06-01,900,F3_L6水位过高,2.2729177961530604,sigmoid,11,0
2024-06-01,960,F0_normal,0.0,none,-1,0
2024-06-01,960,F1_L6换热能力下降,2.4789635768995275,ramp,15,0
2024-06-01,960,F2_L6汽侧供汽不足,2.115394571519139,sigmoid,9,0
2024-06-01,960,F3_L6水位过高,2.46902998819915,sigmoid,20,0
2024-06-01,1020,F0_normal,0.0,none,-1,0
2024-06-01,1020,F1_L6换热能力下降,2.2253873692314836,ramp,16,1
2024-06-01,1020,F2_L6汽侧供汽不足,2.2999474799199224,sigmoid,10,0
2024-06-01,1020,F3_L6水位过高,2.0367673672627564,ramp,20,0
2024-06-01,1080,F0_normal,0.0,none,-1,0
2024-06-01,1080,F1_L6换热能力下降,2.789890530437383,ramp,12,0
2024-06-01,1080,F2_L6汽侧供汽不足,2.8078533414254876,sigmoid,14,0
2024-06-01,1080,F3_L6水位过高,2.2988137375738704,sigmoid,19,1
2024-06-01,1140,F0_normal,0.0,none,-1,0
2024-06-01,1140,F1_L6换热能力下降,2.925091030664489,ramp,20,2
2024-06-01,1140,F2_L6汽侧供汽不足,2.787337827291267,ramp,23,1
2024-06-01,1140,F3_L6水位过高,2.932070872169975,ramp,23,0
2024-06-01,1200,F0_normal,0.0,none,-1,0
2024-06-01,1200,F1_L6换热能力下降,2.5911939002775357,sigmoid,22,0
2024-06-01,1200,F2_L6汽侧供汽不足,2.6828241145058294,ramp,23,0
2024-06-01,1200,F3_L6水位过高,2.263453095994517,sigmoid,17,1
2024-06-01,1260,F0_normal,0.0,none,-1,0
2024-06-01,1260,F1_L6换热能力下降,2.0241952460336528,sigmoid,22,0
2024-06-01,1260,F2_L6汽侧供汽不足,2.9994932677155255,sigmoid,12,0
2024-06-01,1260,F3_L6水位过高,2.526392869351168,sigmoid,13,0
2024-06-01,1320,F0_normal,0.0,none,-1,0
2024-06-01,1320,F1_L6换热能力下降,2.582216891859871,ramp,21,0
2024-06-01,1320,F2_L6汽侧供汽不足,2.8184545453182395,ramp,15,0
2024-06-01,1320,F3_L6水位过高,2.8518850001821376,sigmoid,23,0
2024-06-02,1417,F0_normal,0.0,none,-1,0
2024-06-02,1417,F1_L6换热能力下降,2.399604326315115,ramp,23,0
2024-06-02,1417,F2_L6汽侧供汽不足,2.428044718340483,ramp,16,0
2024-06-02,1417,F3_L6水位过高,2.682809169971506,sigmoid,8,0
2024-06-02,1477,F0_normal,0.0,none,-1,0
2024-06-02,1477,F1_L6换热能力下降,2.6050069485537266,sigmoid,19,0
2024-06-02,1477,F2_L6汽侧供汽不足,2.5586807032138648,sigmoid,12,0
2024-06-02,1477,F3_L6水位过高,2.9812233947309945,ramp,17,0
2024-06-02,1537,F0_normal,0.0,none,-1,0
2024-06-02,1537,F1_L6换热能力下降,2.8160525853221627,ramp,18,0
2024-06-02,1537,F2_L6汽侧供汽不足,2.78168607077271,ramp,18,0
2024-06-02,1537,F3_L6水位过高,2.0450662082310247,sigmoid,13,0
2024-06-02,1597,F0_normal,0.0,none,-1,0
2024-06-02,1597,F1_L6换热能力下降,2.987393961690599,sigmoid,23,0
2024-06-02,1597,F2_L6汽侧供汽不足,2.1647655963234866,ramp,13,0
2024-06-02,1597,F3_L6水位过高,2.5965842344662535,sigmoid,13,1
2024-06-02,1657,F0_normal,0.0,none,-1,0
2024-06-02,1657,F1_L6换热能力下降,2.0601668932321577,ramp,20,0
2024-06-02,1657,F2_L6汽侧供汽不足,2.070188069973917,ramp,19,0
2024-06-02,1657,F3_L6水位过高,2.5134278889877146,sigmoid,21,0
2024-06-02,1717,F0_normal,0.0,none,-1,0
2024-06-02,1717,F1_L6换热能力下降,2.8077874286133566,ramp,8,0
2024-06-02,1717,F2_L6汽侧供汽不足,2.218082370875541,ramp,22,0
2024-06-02,1717,F3_L6水位过高,2.340691807312467,ramp,13,0
2024-06-02,1777,F0_normal,0.0,none,-1,0
2024-06-02,1777,F1_L6换热能力下降,2.0999529572621425,ramp,21,0
2024-06-02,1777,F2_L6汽侧供汽不足,2.2719926108722506,sigmoid,12,0
2024-06-02,1777,F3_L6水位过高,2.490030964188942,ramp,10,0
2024-06-02,1837,F0_normal,0.0,none,-1,0
2024-06-02,1837,F1_L6换热能力下降,2.6356104927352617,sigmoid,15,0
2024-06-02,1837,F2_L6汽侧供汽不足,2.046325772634141,sigmoid,9,0
2024-06-02,1837,F3_L6水位过高,2.4219380215705386,ramp,16,1
2024-06-02,1897,F0_normal,0.0,none,-1,0
2024-06-02,1897,F1_L6换热能力下降,2.266522393746925,ramp,20,0
2024-06-02,1897,F2_L6汽侧供汽不足,2.9668303342880376,ramp,9,0
2024-06-02,1897,F3_L6水位过高,2.335486034536367,ramp,15,1
2024-06-02,1957,F0_normal,0.0,none,-1,0
2024-06-02,1957,F1_L6换热能力下降,2.4906798803726233,sigmoid,23,0
2024-06-02,1957,F2_L6汽侧供汽不足,2.9752969988274285,sigmoid,9,1
2024-06-02,1957,F3_L6水位过高,2.6096198089357765,ramp,8,0
2024-06-02,2017,F0_normal,0.0,none,-1,0
2024-06-02,2017,F1_L6换热能力下降,2.065403556746859,ramp,17,0
2024-06-02,2017,F2_L6汽侧供汽不足,2.507181764315187,ramp,12,2
2024-06-02,2017,F3_L6水位过高,2.1526921101111265,sigmoid,8,0
2024-06-02,2077,F0_normal,0.0,none,-1,0
2024-06-02,2077,F1_L6换热能力下降,2.478225957076511,ramp,19,0
2024-06-02,2077,F2_L6汽侧供汽不足,2.1591564787755715,ramp,12,0
2024-06-02,2077,F3_L6水位过高,2.614582679067948,ramp,13,0
2024-06-02,2137,F0_normal,0.0,none,-1,0
2024-06-02,2137,F1_L6换热能力下降,2.9291628483943195,ramp,15,0
2024-06-02,2137,F2_L6汽侧供汽不足,2.483181895545841,ramp,21,0
2024-06-02,2137,F3_L6水位过高,2.879667772619687,ramp,21,0
2024-06-02,2197,F0_normal,0.0,none,-1,0
2024-06-02,2197,F1_L6换热能力下降,2.676904753020557,ramp,18,0
2024-06-02,2197,F2_L6汽侧供汽不足,2.3624056757214342,sigmoid,12,0
2024-06-02,2197,F3_L6水位过高,2.430257494863309,sigmoid,18,0
2024-06-02,2257,F0_normal,0.0,none,-1,0
2024-06-02,2257,F1_L6换热能力下降,2.7489561826840054,ramp,19,0
2024-06-02,2257,F2_L6汽侧供汽不足,2.8196915050855873,sigmoid,14,0
2024-06-02,2257,F3_L6水位过高,2.2834518572428086,sigmoid,13,0
2024-06-02,2317,F0_normal,0.0,none,-1,0
2024-06-02,2317,F1_L6换热能力下降,2.65562608104129,ramp,12,0
2024-06-02,2317,F2_L6汽侧供汽不足,2.5401890784335492,sigmoid,13,0
2024-06-02,2317,F3_L6水位过高,2.110401843222216,ramp,23,1
2024-06-02,2377,F0_normal,0.0,none,-1,0
2024-06-02,2377,F1_L6换热能力下降,2.751858627071124,ramp,10,0
2024-06-02,2377,F2_L6汽侧供汽不足,2.341817305865892,ramp,19,0
2024-06-02,2377,F3_L6水位过高,2.5934352105997016,sigmoid,16,0
2024-06-02,2437,F0_normal,0.0,none,-1,0
2024-06-02,2437,F1_L6换热能力下降,2.8193264413466648,ramp,16,1
2024-06-02,2437,F2_L6汽侧供汽不足,2.3698747496876065,ramp,18,0
2024-06-02,2437,F3_L6水位过高,2.4562462270360372,sigmoid,17,0
2024-06-02,2497,F0_normal,0.0,none,-1,0
2024-06-02,2497,F1_L6换热能力下降,2.932600751552189,sigmoid,9,0
2024-06-02,2497,F2_L6汽侧供汽不足,2.2616287926080725,sigmoid,15,1
2024-06-02,2497,F3_L6水位过高,2.775722841556973,ramp,9,0
2024-06-02,2557,F0_normal,0.0,none,-1,0
2024-06-02,2557,F1_L6换热能力下降,2.9676152020343,sigmoid,14,1
2024-06-02,2557,F2_L6汽侧供汽不足,2.8006330550469096,ramp,14,0
2024-06-02,2557,F3_L6水位过高,2.236290375263868,ramp,18,1
2024-06-02,2617,F0_normal,0.0,none,-1,0
2024-06-02,2617,F1_L6换热能力下降,2.7288559493836555,sigmoid,9,1
2024-06-02,2617,F2_L6汽侧供汽不足,2.491047709001988,ramp,13,0
2024-06-02,2617,F3_L6水位过高,2.515630818226324,sigmoid,9,0
2024-06-02,2677,F0_normal,0.0,none,-1,0
2024-06-02,2677,F1_L6换热能力下降,2.4349777176289464,ramp,18,0
2024-06-02,2677,F2_L6汽侧供汽不足,2.3849831405211974,sigmoid,17,0
2024-06-02,2677,F3_L6水位过高,2.83240545426228,sigmoid,19,0
2024-06-02,2737,F0_normal,0.0,none,-1,0
2024-06-02,2737,F1_L6换热能力下降,2.5442683329477265,sigmoid,23,0
2024-06-02,2737,F2_L6汽侧供汽不足,2.4450032356007805,sigmoid,23,0
2024-06-02,2737,F3_L6水位过高,2.792872836164155,sigmoid,20,0
2024-06-02,2797,F0_normal,0.0,none,-1,0
2024-06-02,2797,F1_L6换热能力下降,2.0274499628744955,sigmoid,11,0
2024-06-02,2797,F2_L6汽侧供汽不足,2.0584807086388963,sigmoid,23,0
2024-06-02,2797,F3_L6水位过高,2.3655087190291555,ramp,18,1
2024-06-03,2857,F0_normal,0.0,none,-1,0
2024-06-03,2857,F1_L6换热能力下降,2.2233667280163263,sigmoid,16,0
2024-06-03,2857,F2_L6汽侧供汽不足,2.7277342087684024,ramp,20,1
2024-06-03,2857,F3_L6水位过高,2.964073988175784,sigmoid,14,1
2024-06-03,2917,F0_normal,0.0,none,-1,0
2024-06-03,2917,F1_L6换热能力下降,2.9552286586068135,sigmoid,21,1
2024-06-03,2917,F2_L6汽侧供汽不足,2.5255997619910335,ramp,15,2
2024-06-03,2917,F3_L6水位过高,2.1490680333273815,sigmoid,20,1
2024-06-03,2977,F0_normal,0.0,none,-1,0
2024-06-03,2977,F1_L6换热能力下降,2.517140623750408,ramp,16,0
2024-06-03,2977,F2_L6汽侧供汽不足,2.247949923728487,sigmoid,22,0
2024-06-03,2977,F3_L6水位过高,2.2262991786969097,ramp,8,0
2024-06-03,3037,F0_normal,0.0,none,-1,0
2024-06-03,3037,F1_L6换热能力下降,2.5679858452759694,ramp,22,0
2024-06-03,3037,F2_L6汽侧供汽不足,2.187503393154341,sigmoid,15,0
2024-06-03,3037,F3_L6水位过高,2.0968974266626925,sigmoid,11,0
2024-06-03,3097,F0_normal,0.0,none,-1,0
2024-06-03,3097,F1_L6换热能力下降,2.792079657202164,ramp,13,0
2024-06-03,3097,F2_L6汽侧供汽不足,2.0198752193438305,ramp,16,0
2024-06-03,3097,F3_L6水位过高,2.160081629219199,sigmoid,21,0
2024-06-03,3157,F0_normal,0.0,none,-1,0
2024-06-03,3157,F1_L6换热能力下降,2.392691868291311,ramp,18,0
2024-06-03,3157,F2_L6汽侧供汽不足,2.8836068202831835,sigmoid,16,0
2024-06-03,3157,F3_L6水位过高,2.417016320671598,ramp,19,1
2024-06-03,3217,F0_normal,0.0,none,-1,0
2024-06-03,3217,F1_L6换热能力下降,2.2670653989706526,ramp,23,1
2024-06-03,3217,F2_L6汽侧供汽不足,2.2343901970341227,ramp,9,1
2024-06-03,3217,F3_L6水位过高,2.964385116742286,sigmoid,23,0
2024-06-03,3277,F0_normal,0.0,none,-1,0
2024-06-03,3277,F1_L6换热能力下降,2.800672912240641,ramp,12,1
2024-06-03,3277,F2_L6汽侧供汽不足,2.2339059400769194,ramp,13,0
2024-06-03,3277,F3_L6水位过高,2.7719634380791636,ramp,23,0
2024-06-03,3337,F0_normal,0.0,none,-1,0
2024-06-03,3337,F1_L6换热能力下降,2.115944799634992,ramp,21,1
2024-06-03,3337,F2_L6汽侧供汽不足,2.6903660952175388,ramp,19,0
2024-06-03,3337,F3_L6水位过高,2.8431271551846238,sigmoid,8,0
2024-06-03,3397,F0_normal,0.0,none,-1,0
2024-06-03,3397,F1_L6换热能力下降,2.3212024871812806,sigmoid,14,0
2024-06-03,3397,F2_L6汽侧供汽不足,2.2079984676607,sigmoid,17,0
2024-06-03,3397,F3_L6水位过高,2.3838639737180563,sigmoid,9,0
2024-06-03,3457,F0_normal,0.0,none,-1,0
2024-06-03,3457,F1_L6换热能力下降,2.817306028371714,ramp,22,1
2024-06-03,3457,F2_L6汽侧供汽不足,2.772408023099684,ramp,11,0
2024-06-03,3457,F3_L6水位过高,2.2572014311197206,sigmoid,21,0
2024-06-03,3517,F0_normal,0.0,none,-1,0
2024-06-03,3517,F1_L6换热能力下降,2.936023439191943,sigmoid,14,0
2024-06-03,3517,F2_L6汽侧供汽不足,2.830776684016138,ramp,22,2
2024-06-03,3517,F3_L6水位过高,2.539646937009718,ramp,23,0
2024-06-03,3577,F0_normal,0.0,none,-1,0
2024-06-03,3577,F1_L6换热能力下降,2.932764486661154,sigmoid,21,1
2024-06-03,3577,F2_L6汽侧供汽不足,2.217836080526239,sigmoid,13,0
2024-06-03,3577,F3_L6水位过高,2.2904550540921975,ramp,11,1
2024-06-03,3637,F0_normal,0.0,none,-1,0
2024-06-03,3637,F1_L6换热能力下降,2.525668914412952,sigmoid,21,0
2024-06-03,3637,F2_L6汽侧供汽不足,2.0311611064460853,sigmoid,13,0
2024-06-03,3637,F3_L6水位过高,2.606175122338616,ramp,12,0
2024-06-03,3697,F0_normal,0.0,none,-1,0
2024-06-03,3697,F1_L6换热能力下降,2.3730871975719876,sigmoid,16,0
2024-06-03,3697,F2_L6汽侧供汽不足,2.3079862416443273,ramp,23,0
2024-06-03,3697,F3_L6水位过高,2.1233086934800722,sigmoid,18,0
2024-06-03,3757,F0_normal,0.0,none,-1,0
2024-06-03,3757,F1_L6换热能力下降,2.0312974807534077,sigmoid,10,0
2024-06-03,3757,F2_L6汽侧供汽不足,2.7345362722297883,sigmoid,11,1
2024-06-03,3757,F3_L6水位过高,2.9936971359012228,sigmoid,12,1
2024-06-03,3817,F0_normal,0.0,none,-1,0
2024-06-03,3817,F1_L6换热能力下降,2.939539707447145,ramp,15,0
2024-06-03,3817,F2_L6汽侧供汽不足,2.8983280607868984,ramp,10,0
2024-06-03,3817,F3_L6水位过高,2.2924046160057783,sigmoid,8,0
2024-06-03,3877,F0_normal,0.0,none,-1,0
2024-06-03,3877,F1_L6换热能力下降,2.926366081771142,sigmoid,21,1
2024-06-03,3877,F2_L6汽侧供汽不足,2.7868665334339995,sigmoid,19,0
2024-06-03,3877,F3_L6水位过高,2.900926797349295,ramp,15,0
2024-06-03,3937,F0_normal,0.0,none,-1,0
2024-06-03,3937,F1_L6换热能力下降,2.0960103731020814,sigmoid,14,1
2024-06-03,3937,F2_L6汽侧供汽不足,2.7885844952037186,ramp,18,1
2024-06-03,3937,F3_L6水位过高,2.7684622492091138,ramp,10,0
2024-06-03,3997,F0_normal,0.0,none,-1,0
2024-06-03,3997,F1_L6换热能力下降,2.4652868593935393,ramp,9,1
2024-06-03,3997,F2_L6汽侧供汽不足,2.2744594574217043,sigmoid,13,0
2024-06-03,3997,F3_L6水位过高,2.064082814196948,sigmoid,8,1
2024-06-03,4057,F0_normal,0.0,none,-1,0
2024-06-03,4057,F1_L6换热能力下降,2.6850898738459676,ramp,23,0
2024-06-03,4057,F2_L6汽侧供汽不足,2.5726404558052143,sigmoid,16,0
2024-06-03,4057,F3_L6水位过高,2.693831976117026,sigmoid,21,2
2024-06-03,4117,F0_normal,0.0,none,-1,0
2024-06-03,4117,F1_L6换热能力下降,2.344605998903974,ramp,11,1
2024-06-03,4117,F2_L6汽侧供汽不足,2.7304468451751935,ramp,13,0
2024-06-03,4117,F3_L6水位过高,2.5396259039896587,sigmoid,13,0
2024-06-03,4177,F0_normal,0.0,none,-1,0
2024-06-03,4177,F1_L6换热能力下降,2.7505669080382855,ramp,17,1
2024-06-03,4177,F2_L6汽侧供汽不足,2.0216731566070862,sigmoid,22,0
2024-06-03,4177,F3_L6水位过高,2.6243579509170774,ramp,15,0
2024-06-03,4237,F0_normal,0.0,none,-1,0
2024-06-03,4237,F1_L6换热能力下降,2.4504610167124916,sigmoid,20,0
2024-06-03,4237,F2_L6汽侧供汽不足,2.2018047549477835,sigmoid,15,0
2024-06-03,4237,F3_L6水位过高,2.659802957494724,sigmoid,15,0
2024-06-06,7177,F0_normal,0.0,none,-1,0
2024-06-06,7177,F1_L6换热能力下降,2.21100286507389,sigmoid,23,0
2024-06-06,7177,F2_L6汽侧供汽不足,2.2477716062297324,sigmoid,11,0
2024-06-06,7177,F3_L6水位过高,2.581156130075981,ramp,17,1
2024-06-06,7237,F0_normal,0.0,none,-1,0
2024-06-06,7237,F1_L6换热能力下降,2.964480822877781,ramp,13,0
2024-06-06,7237,F2_L6汽侧供汽不足,2.0007722743425456,ramp,10,1
2024-06-06,7237,F3_L6水位过高,2.548430265354979,ramp,23,0
2024-06-06,7297,F0_normal,0.0,none,-1,0
2024-06-06,7297,F1_L6换热能力下降,2.371822279714774,sigmoid,16,0
2024-06-06,7297,F2_L6汽侧供汽不足,2.539715594789129,ramp,10,0
2024-06-06,7297,F3_L6水位过高,2.7854994262373247,sigmoid,14,0
2024-06-06,7357,F0_normal,0.0,none,-1,0
2024-06-06,7357,F1_L6换热能力下降,2.2528384600845808,ramp,10,1
2024-06-06,7357,F2_L6汽侧供汽不足,2.4250607684336885,sigmoid,22,0
2024-06-06,7357,F3_L6水位过高,2.7462056882901127,ramp,14,0
2024-06-06,7417,F0_normal,0.0,none,-1,0
2024-06-06,7417,F1_L6换热能力下降,2.7601000802237774,sigmoid,19,2
2024-06-06,7417,F2_L6汽侧供汽不足,2.515640686330008,sigmoid,14,0
2024-06-06,7417,F3_L6水位过高,2.709105916311644,ramp,14,0
2024-06-06,7477,F0_normal,0.0,none,-1,0
2024-06-06,7477,F1_L6换热能力下降,2.9322221330859186,ramp,23,1
2024-06-06,7477,F2_L6汽侧供汽不足,2.790409450269377,ramp,18,0
2024-06-06,7477,F3_L6水位过高,2.680016918212801,sigmoid,20,0
2024-06-06,7537,F0_normal,0.0,none,-1,0
2024-06-06,7537,F1_L6换热能力下降,2.3677246306764275,sigmoid,10,0
2024-06-06,7537,F2_L6汽侧供汽不足,2.8220352541746014,ramp,20,1
2024-06-06,7537,F3_L6水位过高,2.229376212615329,sigmoid,15,1
2024-06-06,7597,F0_normal,0.0,none,-1,0
2024-06-06,7597,F1_L6换热能力下降,2.665387910204466,sigmoid,15,0
2024-06-06,7597,F2_L6汽侧供汽不足,2.0819107007331237,ramp,20,0
2024-06-06,7597,F3_L6水位过高,2.8981551526722633,sigmoid,16,1
2024-06-06,7657,F0_normal,0.0,none,-1,0
2024-06-06,7657,F1_L6换热能力下降,2.9846834947262004,ramp,16,0
2024-06-06,7657,F2_L6汽侧供汽不足,2.7071936697501204,ramp,19,1
2024-06-06,7657,F3_L6水位过高,2.0552952244675886,ramp,20,0
2024-06-06,7717,F0_normal,0.0,none,-1,0
2024-06-06,7717,F1_L6换热能力下降,2.9458075208669383,ramp,22,0
2024-06-06,7717,F2_L6汽侧供汽不足,2.421287894640502,ramp,16,1
2024-06-06,7717,F3_L6水位过高,2.7935026837507584,sigmoid,22,1
2024-06-06,7777,F0_normal,0.0,none,-1,0
2024-06-06,7777,F1_L6换热能力下降,2.0723753241374663,ramp,8,0
2024-06-06,7777,F2_L6汽侧供汽不足,2.8816089690778073,sigmoid,20,0
2024-06-06,7777,F3_L6水位过高,2.7288341664737468,ramp,13,0
2024-06-06,7837,F0_normal,0.0,none,-1,0
2024-06-06,7837,F1_L6换热能力下降,2.9728539300319565,sigmoid,9,1
2024-06-06,7837,F2_L6汽侧供汽不足,2.7805771174655773,sigmoid,14,0
2024-06-06,7837,F3_L6水位过高,2.4073745677639264,sigmoid,21,1
2024-06-06,7897,F0_normal,0.0,none,-1,0
2024-06-06,7897,F1_L6换热能力下降,2.2271680590131346,sigmoid,19,0
2024-06-06,7897,F2_L6汽侧供汽不足,2.4366013274762155,sigmoid,15,0
2024-06-06,7897,F3_L6水位过高,2.506788186594202,ramp,21,3
2024-06-06,7957,F0_normal,0.0,none,-1,0
2024-06-06,7957,F1_L6换热能力下降,2.5337196831476687,ramp,23,3
2024-06-06,7957,F2_L6汽侧供汽不足,2.211208750666596,ramp,19,1
2024-06-06,7957,F3_L6水位过高,2.1373097878053295,ramp,20,0
2024-06-06,8017,F0_normal,0.0,none,-1,0
2024-06-06,8017,F1_L6换热能力下降,2.681687281309604,ramp,15,1
2024-06-06,8017,F2_L6汽侧供汽不足,2.762864621118999,sigmoid,10,0
2024-06-06,8017,F3_L6水位过高,2.420844514268215,ramp,9,1
2024-06-06,8077,F0_normal,0.0,none,-1,0
2024-06-06,8077,F1_L6换热能力下降,2.624789649012574,ramp,20,0
2024-06-06,8077,F2_L6汽侧供汽不足,2.7253212971956886,ramp,18,0
2024-06-06,8077,F3_L6水位过高,2.8177569135083327,ramp,14,0
2024-06-06,8137,F0_normal,0.0,none,-1,0
2024-06-06,8137,F1_L6换热能力下降,2.618331655240624,ramp,18,1
2024-06-06,8137,F2_L6汽侧供汽不足,2.126624177033574,sigmoid,8,0
2024-06-06,8137,F3_L6水位过高,2.6195619791783837,sigmoid,10,0
2024-06-06,8197,F0_normal,0.0,none,-1,0
2024-06-06,8197,F1_L6换热能力下降,2.0725808414418148,ramp,22,0
2024-06-06,8197,F2_L6汽侧供汽不足,2.4885947279791605,ramp,15,1
2024-06-06,8197,F3_L6水位过高,2.369554202896777,ramp,23,1
2024-06-06,8257,F0_normal,0.0,none,-1,0
2024-06-06,8257,F1_L6换热能力下降,2.019882941056607,sigmoid,11,0
2024-06-06,8257,F2_L6汽侧供汽不足,2.4568476334815093,ramp,12,0
2024-06-06,8257,F3_L6水位过高,2.3978555018378773,sigmoid,12,0
2024-06-06,8317,F0_normal,0.0,none,-1,0
2024-06-06,8317,F1_L6换热能力下降,2.8166775691835557,ramp,16,2
2024-06-06,8317,F2_L6汽侧供汽不足,2.93432497748263,sigmoid,19,0
2024-06-06,8317,F3_L6水位过高,2.6665445459017674,sigmoid,13,0
2024-06-06,8377,F0_normal,0.0,none,-1,0
2024-06-06,8377,F1_L6换热能力下降,2.7864252560933696,sigmoid,19,0
2024-06-06,8377,F2_L6汽侧供汽不足,2.149114321221059,sigmoid,17,0
2024-06-06,8377,F3_L6水位过高,2.7171436828009896,ramp,11,0
2024-06-06,8437,F0_normal,0.0,none,-1,0
2024-06-06,8437,F1_L6换热能力下降,2.0727359627507314,sigmoid,16,0
2024-06-06,8437,F2_L6汽侧供汽不足,2.8563819030501505,sigmoid,12,0
2024-06-06,8437,F3_L6水位过高,2.1891016088121704,ramp,21,0
2024-06-06,8497,F0_normal,0.0,none,-1,0
2024-06-06,8497,F1_L6换热能力下降,2.149987908591341,sigmoid,19,0
2024-06-06,8497,F2_L6汽侧供汽不足,2.620716216575227,ramp,14,0
2024-06-06,8497,F3_L6水位过高,2.981691380969758,ramp,22,0
2024-06-06,8557,F0_normal,0.0,none,-1,0
2024-06-06,8557,F1_L6换热能力下降,2.6592161026317225,sigmoid,8,1
2024-06-06,8557,F2_L6汽侧供汽不足,2.4370458755056044,ramp,11,0
2024-06-06,8557,F3_L6水位过高,2.5544301328873,ramp,12,0
2024-06-07,8617,F0_normal,0.0,none,-1,0
2024-06-07,8617,F1_L6换热能力下降,2.528268533066665,ramp,22,0
